ctr-runtime,node,name,filename,ioengine,readwrite,direct,ramp_time,runtime,time_based,size,bs,numjobs,iodepth,op,BW,IOPS,BW (MB/s)
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,64,write,12.4MiB/s,3183,12.697600000000001
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,64,write,12.5MiB/s,3194,12.8
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,64,write,96.9MiB/s,1548,99.22560000000001
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,64,write,96.2MiB/s,1537,98.50880000000001
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,64,write,97.0MiB/s,1563,99.328
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,64,write,23.7MiB/s,3033,24.2688
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,64,write,9297KiB/s,1160,9.297
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,64,write,23.0MiB/s,2945,23.552
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,1,8,write,95.1MiB/s,760,97.38239999999999
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,2,8,write,95.0MiB/s,767,97.28
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,128k,4,8,write,81.6MiB/s,652,83.55839999999999
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,1,8,write,43.2MiB/s,2766,44.2368
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,2,8,write,48.2MiB/s,3083,49.35680000000001
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,16k,4,8,write,18.5MiB/s,1186,18.944
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,1,8,write,2611KiB/s,2610,2.611
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,2,8,write,2648KiB/s,2647,2.648
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,1k,4,8,write,2878KiB/s,2877,2.878
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,1,8,write,97.6MiB/s,390,99.94239999999999
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,2,8,write,96.5MiB/s,385,98.816
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,256k,4,8,write,97.6MiB/s,390,99.94239999999999
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,1,8,write,927KiB/s,463,0.927
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,2,8,write,4936KiB/s,2468,4.936
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,2k,4,8,write,5244KiB/s,2621,5.244
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,1,8,write,63.8MiB/s,2042,65.3312
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,2,8,write,93.2MiB/s,2981,95.4368
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,32k,4,8,write,94.4MiB/s,3021,96.66560000000001
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,1,8,write,12.2MiB/s,3115,12.492799999999999
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,2,8,write,11.4MiB/s,2922,11.6736
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,4k,4,8,write,12.3MiB/s,3158,12.5952
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,1,8,write,44.0MiB/s,704,45.056
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,2,8,write,97.1MiB/s,1553,99.43039999999999
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,64k,4,8,write,96.4MiB/s,1541,98.71360000000001
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,1,8,write,23.3MiB/s,2979,23.8592
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,2,8,write,9476KiB/s,1184,9.476
runc,Standard_D4s_v4,test,test,libaio,randrw,1,30,30,1,4g,8k,4,8,write,24.8MiB/s,3177,25.395200000000003
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,1,write,167MiB/s,1338,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,1,write,165MiB/s,1320,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,1,write,167MiB/s,1337,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,1,write,54.5MiB/s,3488,55.808
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,1,write,18.2MiB/s,1166,18.6368
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,1,write,54.1MiB/s,3462,55.3984
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,1,write,1451KiB/s,1451,1.451
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,1,write,1437KiB/s,1437,1.437
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,1,write,1265KiB/s,1264,1.2650000000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,1,write,155MiB/s,620,158.72
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,1,write,164MiB/s,655,167.936
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,1,write,166MiB/s,665,169.984
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,1,write,2963KiB/s,1481,2.963
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,1,write,3309KiB/s,1654,3.309
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,1,write,3448KiB/s,1723,3.448
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,1,write,98.0MiB/s,3166,100.352
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,1,write,109MiB/s,3487,111.616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,1,write,105MiB/s,3368,107.52
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,1,write,11.7MiB/s,2991,11.9808
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,1,write,12.7MiB/s,3240,13.0048
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,1,write,13.1MiB/s,3347,13.4144
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,1,write,167MiB/s,2679,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,1,write,135MiB/s,2155,138.24
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,1,write,160MiB/s,2559,163.84
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,1,write,25.7MiB/s,3285,26.3168
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,1,write,27.2MiB/s,3482,27.8528
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,1,write,23.7MiB/s,3033,24.2688
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,128,write,166MiB/s,1323,169.984
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,128,write,169MiB/s,1343,173.056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,128,write,169MiB/s,1333,173.056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,128,write,54.7MiB/s,3494,56.012800000000006
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,128,write,54.6MiB/s,3488,55.9104
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,128,write,55.2MiB/s,3514,56.524800000000006
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,128,write,1581KiB/s,1576,1.581
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,128,write,1402KiB/s,1393,1.4020000000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,128,write,518KiB/s,501,0.518
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,128,write,164MiB/s,653,167.936
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,128,write,169MiB/s,668,173.056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,128,write,171MiB/s,666,175.104
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,128,write,4149KiB/s,2070,4.149
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,128,write,3887KiB/s,1934,3.887
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,128,write,4168KiB/s,2066,4.168
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,128,write,105MiB/s,3351,107.52
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,128,write,77.5MiB/s,2471,79.36
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,128,write,102MiB/s,3258,104.44800000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,128,write,11.7MiB/s,2981,11.9808
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,128,write,13.7MiB/s,3492,14.0288
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,128,write,10.0MiB/s,2790,10.24
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,128,write,168MiB/s,2680,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,128,write,168MiB/s,2684,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,128,write,165MiB/s,2625,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,128,write,27.5MiB/s,3520,28.16
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,128,write,23.1MiB/s,2946,23.654400000000003
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,128,write,22.6MiB/s,2880,23.142400000000002
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,16,write,165MiB/s,1323,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,16,write,167MiB/s,1335,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,16,write,167MiB/s,1334,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,16,write,52.2MiB/s,3339,53.4528
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,16,write,18.0MiB/s,1153,18.432000000000002
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,16,write,41.7MiB/s,2666,42.7008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,16,write,1572KiB/s,1571,1.572
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,16,write,1508KiB/s,1506,1.508
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,16,write,503KiB/s,500,0.503
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,16,write,162MiB/s,646,165.888
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,16,write,165MiB/s,657,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,16,write,168MiB/s,671,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,16,write,1234KiB/s,616,1.234
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,16,write,4146KiB/s,2071,4.146
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,16,write,4150KiB/s,2072,4.15
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,16,write,99.6MiB/s,3187,101.9904
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,16,write,110MiB/s,3508,112.64
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,16,write,108MiB/s,3440,110.592
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,16,write,11.8MiB/s,3021,12.083200000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,16,write,13.8MiB/s,3523,14.131200000000002
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,16,write,10.8MiB/s,2760,11.0592
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,16,write,140MiB/s,2245,143.36
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,16,write,67.0MiB/s,1071,68.608
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,16,write,168MiB/s,2678,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,16,write,18.2MiB/s,2334,18.6368
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,16,write,21.6MiB/s,2765,22.1184
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,16,write,4319KiB/s,537,4.319
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,2,write,161MiB/s,1289,164.864
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,2,write,165MiB/s,1319,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,2,write,167MiB/s,1336,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,2,write,1631KiB/s,101,1.631
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,2,write,54.9MiB/s,3514,56.2176
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,2,write,54.0MiB/s,3519,55.296
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,2,write,1448KiB/s,1448,1.448
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,2,write,1436KiB/s,1435,1.436
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,2,write,483KiB/s,482,0.483
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,2,write,161MiB/s,644,164.864
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,2,write,161MiB/s,643,164.864
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,2,write,168MiB/s,671,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,2,write,1243KiB/s,621,1.243
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,2,write,3933KiB/s,1966,3.9330000000000003
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,2,write,3515KiB/s,1757,3.515
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,2,write,20.6MiB/s,659,21.0944
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,2,write,109MiB/s,3483,111.616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,2,write,110MiB/s,3503,112.64
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,2,write,13.5MiB/s,3462,13.824
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,2,write,11.1MiB/s,2843,11.3664
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,2,write,12.4MiB/s,3163,12.697600000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,2,write,158MiB/s,2530,161.792
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,2,write,157MiB/s,2514,160.768
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,2,write,168MiB/s,2692,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,2,write,27.5MiB/s,3519,28.16
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,2,write,26.0MiB/s,3332,26.624000000000002
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,2,write,22.1MiB/s,2834,22.6304
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,256,write,167MiB/s,1325,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,256,write,169MiB/s,1336,173.056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,256,write,172MiB/s,1345,176.12800000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,256,write,54.4MiB/s,3475,55.7056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,256,write,55.1MiB/s,3509,56.4224
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,256,write,11.7MiB/s,717,11.9808
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,256,write,1573KiB/s,1564,1.573
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,256,write,1584KiB/s,1566,1.584
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,256,write,1609KiB/s,1574,1.609
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,256,write,168MiB/s,663,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,256,write,170MiB/s,662,174.08
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,256,write,176MiB/s,669,180.224
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,256,write,4136KiB/s,2059,4.136
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,256,write,4172KiB/s,2069,4.172
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,256,write,4207KiB/s,2069,4.207
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,256,write,110MiB/s,3506,112.64
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,256,write,111MiB/s,3523,113.664
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,256,write,110MiB/s,3483,112.64
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,256,write,13.8MiB/s,3519,14.131200000000002
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,256,write,13.7MiB/s,3495,14.0288
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,256,write,13.9MiB/s,3519,14.233600000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,256,write,168MiB/s,2686,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,256,write,401KiB/s,1,0.401
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,256,write,170MiB/s,2689,174.08
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,256,write,27.4MiB/s,3501,28.0576
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,256,write,27.1MiB/s,3451,27.750400000000003
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,256,write,23.7MiB/s,3001,24.2688
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,32,write,166MiB/s,1325,169.984
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,32,write,166MiB/s,1322,169.984
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,32,write,167MiB/s,1331,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,32,write,54.4MiB/s,3482,55.7056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,32,write,54.8MiB/s,3507,56.1152
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,32,write,54.3MiB/s,3470,55.6032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,32,write,1560KiB/s,1559,1.56
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,32,write,1571KiB/s,1568,1.571
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,32,write,1575KiB/s,1570,1.575
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,32,write,163MiB/s,651,166.912
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,32,write,167MiB/s,665,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,32,write,169MiB/s,670,173.056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,32,write,4118KiB/s,2058,4.118
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,32,write,4133KiB/s,2064,4.133
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,32,write,4175KiB/s,2083,4.175
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,32,write,108MiB/s,3469,110.592
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,32,write,38.3MiB/s,1222,39.2192
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,32,write,109MiB/s,3472,111.616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,32,write,13.2MiB/s,3374,13.5168
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,32,write,13.8MiB/s,3521,14.131200000000002
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,32,write,12.1MiB/s,3087,12.3904
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,32,write,35.9MiB/s,573,36.7616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,32,write,123MiB/s,1968,125.952
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,32,write,169MiB/s,2693,173.056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,32,write,25.8MiB/s,3302,26.4192
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,32,write,27.3MiB/s,3492,27.9552
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,32,write,27.4MiB/s,3496,28.0576
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,4,write,167MiB/s,1336,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,4,write,167MiB/s,1333,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,4,write,167MiB/s,1333,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,4,write,54.5MiB/s,3487,55.808
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,4,write,17.6MiB/s,1128,18.0224
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,4,write,54.9MiB/s,3515,56.2176
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,4,write,1567KiB/s,1567,1.567
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,4,write,1577KiB/s,1576,1.577
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,4,write,1561KiB/s,1560,1.561
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,4,write,158MiB/s,630,161.792
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,4,write,168MiB/s,671,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,4,write,168MiB/s,669,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,4,write,4102KiB/s,2050,4.102
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,4,write,4150KiB/s,2074,4.15
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,4,write,4119KiB/s,2058,4.119
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,4,write,95.8MiB/s,3065,98.0992
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,4,write,109MiB/s,3500,111.616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,4,write,109MiB/s,3494,111.616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,4,write,13.6MiB/s,3489,13.9264
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,4,write,13.6MiB/s,3472,13.9264
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,4,write,13.8MiB/s,3519,14.131200000000002
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,4,write,168MiB/s,2686,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,4,write,168MiB/s,2687,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,4,write,167MiB/s,2674,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,4,write,26.4MiB/s,3378,27.0336
